LSOA11CD,AverageTravelDistance,AccessibilityViaPublicTransport,OnlineGroceryAvailability
E01022360,22.118,13.42650384,7
E01022361,22.607,7.932008266,7
E01022362,22.677,4.175605149,7
E01022363,22.271,6.409282412,7
E01022364,22.907,5.634366314,7
E01022365,17.032,5.690850594,7
E01022366,20.14,11.03515077,7
E01022367,20.537,13.22887047,7
E01022368,19.718,9.769923001,7
E01022369,19.837,5.035558294,7
E01022370,20.62,18.18983143,7
E01022371,19.707,25.58296412,7
E01022372,22.33,5.084611052,7
E01022373,23.006,7.323307461,7
E01022374,22.904,5.651931013,7
E01022375,22.689,5.644875801,7
E01022376,18.226,10.15182588,7
E01022377,17.461,7.527639745,7
E01022378,14.313,8.046306019,7
E01022379,14.023,3.765657197,7
E01022380,12.694,9.844682429,7
E01022381,21.397,12.4482102,6
E01022382,20.638,18.86234122,7
E01022383,21.002,27.42322289,7
E01022384,21.167,26.41124221,7
E01022385,22.015,12.83474354,7
E01022386,21.381,5.361232021,7
E01022387,20.915,12.91969327,7
E01022388,21.208,12.63397202,7
E01022389,16.737,15.35896653,7
E01022390,14.058,20.62538517,7
E01022391,14.341,24.17959485,7
E01022392,14.497,65.86960826,7
E01022393,18.067,16.51684081,7
E01022394,17.327,5.974712532,7
E01022395,17.443,9.956252544,7
E01022396,17.432,11.41167669,6
E01022397,19.047,20.55761221,6
E01022398,20.821,12.67923075,7
E01022399,18.278,14.88783494,7
E01022400,19.342,11.51865047,7
E01022401,18.678,11.08508091,7
E01022402,18.633,10.99856954,7
E01022403,19.031,4.22281083,7
E01022404,18.508,7.782807528,7
E01022405,19.855,9.984255739,7
E01022406,19.054,7.059145605,7
E01022407,19.434,10.92083256,7
E01022408,18.92,16.30821756,7
E01022409,19.549,15.46818246,7
E01022410,17.716,8.114302604,7
E01022411,17.192,5.806718259,7
E01022412,12.092,17.34018038,7
E01022413,22.479,17.52459703,7
E01022414,17.312,8.708385249,7
E01022415,21.575,14.78764207,7
E01022416,22.188,11.55178211,7
E01022417,21.783,9.657456003,7
E01022418,21.681,5.927545472,7
E01022420,10.171,20.29797588,7
E01022421,12.192,3.455076532,7
E01022422,12.646,9.989356647,7
E01022423,11.86,8.292196093,7
E01022424,12.384,3.371784788,7
E01022425,11.544,9.048646372,7
E01022426,11.617,6.384013262,7
E01022427,11.626,8.540672632,7
E01022428,11.682,3.225307086,7
E01022429,11.859,5.573015957,7
E01022430,11.682,3.846950743,7
E01022431,12.116,10.7414324,7
E01022432,15.381,9.878603967,7
E01022433,16.543,13.72721555,7
E01022434,16.478,14.86087806,7
E01022435,16.485,7.318157864,7
E01022436,16.286,5.810631708,7
E01022437,15.775,7.674533831,7
E01022438,15.602,10.64693092,7
E01022439,15.934,11.98492399,7
E01022440,11.946,11.92132673,7
E01022441,12.998,16.41946416,7
E01022442,12.979,26.33566156,7
E01022443,12.499,11.81903253,7
E01022444,12.41,16.40414141,7
E01022445,16.782,30.56694513,6
E01022446,11.38,9.841698533,7
E01022447,11.783,3.503960644,7
E01022448,11.917,8.404419654,7
E01022449,21.895,28.623602,7
E01022450,20.606,5.217395264,6
E01022451,20.885,9.383175068,6
E01022452,20.538,8.523261553,6
E01022453,15.796,17.09350596,7
E01022454,10.843,21.51609931,7
E01022455,19.596,5.076739622,6
E01022456,18.504,8.641409555,6
E01022457,18.889,4.012300235,6
E01022458,19.089,6.719322584,6
E01022459,19.491,3.066468317,6
E01022460,19.672,4.468774433,6
E01022461,20.028,4.401259767,6
E01022462,20.451,8.145327977,6
E01022463,19.536,19.43641493,6
E01022464,19.481,9.206137145,6
E01022465,19.843,15.28651397,6
E01022466,19.997,10.60732437,6
E01022467,20.286,9.663188391,8
E01022468,18.869,15.78496306,6
E01022469,20.506,6.578171,8
E01022470,19.794,9.112481115,8
E01022471,19.664,5.545620934,8
E01022472,21.344,23.50634432,7
E01022473,21.184,6.123804701,7
E01022474,19.014,6.204115626,8
E01022475,19.727,11.08436006,8
E01022476,19.508,9.311107908,8
E01022477,20.056,9.230755427,8
E01022478,19.326,3.393930106,8
E01022479,19.125,4.642121024,8
E01022480,19.172,6.230354542,8
E01022481,19.183,5.132268221,8
E01022482,18.506,4.006918691,8
E01022484,19.043,4.55047342,8
E01022485,19.329,4.561151208,8
E01022486,19.946,6.904581162,8
E01022487,19.178,4.589546705,8
E01022488,18.833,32.38077067,6
E01022489,18.9,35.68758005,6
E01022490,19.049,11.81710208,7
E01022491,19.008,7.638011784,7
E01022492,19.23,12.35130006,6
E01022493,18.848,21.35493733,6
E01022494,19.807,11.83670621,8
E01022495,19.904,13.88878689,8
E01022496,20.517,12.21876521,7
E01022497,20.222,6.058087598,8
E01022498,20.219,6.815197256,8
E01022499,20.053,28.70082675,6
E01022500,20.908,20.03708947,6
E01022502,19.381,9.978027907,8
E01022503,19.131,7.083281212,8
E01022504,19.561,9.853094224,8
E01022505,19.478,4.425028143,8
E01022506,19.782,11.76302317,8
E01022507,19.639,7.01599983,8
E01022509,20.114,7.678561192,8
E01022510,20.371,13.66811843,8
E01022511,20.287,12.39443195,8
E01022512,20.684,14.46085351,8
E01022513,20.262,26.50424265,6
E01022514,22.433,15.14391321,7
E01022515,19.653,7.918695589,8
E01022516,20.072,4.916605765,8
E01022517,20.404,7.51450496,8
E01022518,20.637,8.954418182,8
E01022519,20.211,8.215571979,8
E01022520,20.324,28.14559558,6
E01022521,20.338,7.588775413,6
E01022522,19.057,29.27018077,6
E01022523,18.878,7.281561252,8
E01022524,18.862,4.025848782,8
E01022525,19.202,3.441264326,8
E01022526,19.142,3.517118678,8
E01022527,18.732,5.924311207,8
E01022528,19.205,8.493368869,7
E01022529,19.255,11.16491885,7
E01022530,19.364,7.937952047,7
E01022531,19.023,13.34135828,7
E01022532,21.737,34.43860652,6
E01022533,23.04,17.82662984,5
E01022534,23.065,5.871049584,5
E01022535,23.062,4.878146834,5
E01022536,21.03,13.92846426,6
E01022537,20.885,21.14116704,6
E01022539,19.275,4.156166575,8
E01022540,19.032,4.046963007,8
E01022542,18.992,2.700496097,8
E01022543,19.016,8.308015986,8
E01022546,18.911,12.54543891,7
E01022547,17.979,35.83977247,8
E01022548,18.731,7.045654196,8
E01022549,18.867,6.272228207,8
E01022550,18.675,10.35180949,8
E01022551,18.845,7.875272999,8
E01022552,18.584,9.003130569,8
E01022553,20.819,7.470072668,6
E01022554,20.972,5.77078144,6
E01022555,20.745,5.067493428,6
E01022556,21.235,4.549110474,6
E01022557,20.816,4.692152784,6
E01022558,20.925,11.30709359,6
E01022559,20.924,8.853507145,6
E01022560,20.927,12.21843874,6
E01022561,22.434,83.45537762,6
E01022562,20.181,45.69585052,6
E01022563,23.638,10.16339702,6
E01022564,23.611,6.043999984,6
E01022565,23.555,7.809066946,6
E01022566,19.291,7.255147667,7
E01022567,18.963,4.912598427,7
E01022568,19.046,10.0173957,7
E01022569,19.819,10.72532966,7
E01022570,19.712,5.742901919,7
E01022571,23.962,11.67938086,6
E01022572,24.06,11.82457627,6
E01022573,24.022,8.120348932,6
E01022574,23.84,5.296362987,6
E01022575,24.549,6.141488737,6
E01022576,24.577,4.373061694,6
E01022577,24.003,3.373737077,6
E01022578,24.349,9.592722118,6
E01022579,24.577,4.219177228,6
E01022580,23.959,5.756761145,6
E01022581,21.547,9.828519095,7
E01022582,22.415,18.82220895,6
E01022583,25.373,12.63061781,5
E01022584,25.19,6.740345634,5
E01022585,25.237,15.62687486,5
E01022586,25.105,21.07849731,5
E01022587,25.144,6.441081022,5
E01022588,18.841,8.432043867,7
E01022589,18.735,15.12556032,7
E01022590,18.933,10.49593661,7
E01022591,23.069,29.94119171,6
E01022592,21.669,21.97978,5
E01022593,24.699,16.79576509,6
E01022594,24.612,10.61630571,6
E01022595,25.009,12.7948573,6
E01022596,24.744,32.30162703,6
E01022597,23.155,39.79965292,5
E01022599,25.022,5.728643908,5
E01022600,26.969,9.987822794,6
E01022601,26.872,6.815925071,6
E01022602,27.122,13.52656423,6
E01022603,27.508,11.8691015,6
E01022604,21.835,27.10337204,6
E01022605,24.181,11.10735127,6
E01022606,15.973,15.11910176,7
E01022607,18.01,9.284570238,7
E01022608,17.448,13.69656122,7
E01022610,16.025,10.01323978,7
E01022611,15.439,15.08712885,7
E01022613,16.164,8.02058403,7
E01022614,15.673,9.528535313,7
E01022615,26.745,6.853956763,6
E01022616,25.38,6.839762163,5
E01022617,24.873,7.801793494,5
E01022618,25.085,12.91432469,5
E01022619,24.15,7.574124984,5
E01022620,24.113,6.889467799,5
E01022621,23.738,9.213721507,5
E01022622,23.533,10.50298223,5
E01022623,24.507,13.06652255,5
E01022624,24.369,5.312535886,5
E01022625,24.559,7.518353603,5
E01022627,25.512,40.60443762,5
E01022628,14.999,11.62553134,7
E01022629,15.872,8.252050963,7
E01022630,24.025,19.90933811,6
E01022631,25.218,30.20557215,5
E01022632,25.217,12.63577312,5
E01022633,26.927,7.332641085,6
E01022634,27.379,3.066486232,6
E01022635,27.498,6.292073587,6
E01022636,27.405,8.356959111,6
E01022639,27.279,5.633612458,6
E01022640,27.16,5.151998603,6
E01022641,27.017,11.71291112,6
E01022642,27.057,14.90139117,6
E01022643,14.591,10.88633135,7
E01022644,14.83,11.92091494,7
E01022645,14.472,13.38507577,7
E01022646,15.151,4.515225974,7
E01022647,14.723,14.33455693,6
E01022648,14.372,9.654019555,6
E01022649,14.637,7.52505612,6
E01022650,14.227,6.458691804,6
E01022651,13.376,10.63646662,7
E01022652,13.98,8.934479429,7
E01022653,14.172,9.465718278,7
E01022654,12.802,8.300397363,7
E01022655,13.138,14.10177777,7
E01022656,12.556,12.89097638,7
E01022657,12.725,10.00259805,7
E01022658,12.946,7.800449785,7
E01022659,13.945,11.29540084,6
E01022660,14.151,7.555319897,6
E01022661,14.283,6.195624666,6
E01022662,13.654,10.2606072,6
E01022663,13.61,7.256848615,6
E01022664,14.658,7.364622735,6
E01022665,14.292,5.952018871,6
E01022666,13.538,4.968493779,6
E01022667,13.579,10.19023328,6
E01022668,13.312,7.820886364,6
E01022669,13.322,5.171462611,6
E01022670,13.519,5.362585768,6
E01022671,14.08,4.910341182,6
E01022672,14.65,8.042085226,6
E01022673,14.373,4.02727734,6
E01022674,14.116,5.221583063,6
E01022675,14.392,11.96507842,6
E01022676,14.903,16.29117127,6
E01022677,13.143,7.808248958,6
E01022678,13.111,4.830474551,6
E01022679,13.309,3.033797222,6
E01022680,13.452,4.312967226,6
E01022681,13.16,6.733900348,6
E01022682,15.649,12.18203261,7
E01022683,15.445,7.077058446,7
E01022684,15.303,6.378522113,7
E01022685,15.412,6.28060894,7
E01022686,15.085,8.606662626,7
E01022687,14.75,6.596595541,7
E01022688,13.042,6.957411125,7
E01022689,12.163,13.68535497,7
E01022690,13.003,5.807007963,7
E01022691,13.759,12.57505595,7
E01022692,13.483,10.98460066,7
E01022693,13.784,12.2250063,7
E01022694,13.577,10.55141058,7
E01022695,13.554,9.093032075,7
E01022696,13.085,6.944506873,7
E01022697,12.724,9.296027266,7
E01022698,12.855,11.62939349,7
E01022699,13.093,8.945662503,7
E01022700,13.025,8.104002538,7
E01022701,13.299,7.994435397,7
E01022702,12.743,11.44094341,7
E01022703,13.369,7.267210895,7
E01022704,14.649,9.969065811,6
E01022705,14.77,7.270566964,6
E01022706,15.387,6.731085165,6
E01022707,15.16,12.35192529,6
E01022708,15.599,6.485683639,6
E01022709,15.135,9.615168924,6
E01022710,12.153,4.699931565,7
E01022711,12.118,8.792505546,7
E01022712,11.921,11.13208971,7
E01022713,12.822,13.80968424,7
E01022714,12.559,9.270006165,7
E01022715,12.236,7.054934537,7
E01022716,12.304,5.834010025,6
E01022717,12.013,9.667174189,6
E01022718,12.117,7.760444714,7
E01022719,12.345,6.30588317,7
E01022720,12.349,11.71509813,7
E01022721,11.946,7.704675137,7
E01022722,12.036,6.400524277,7
E01022723,11.487,3.239623712,7
E01022724,11.693,6.899015493,7
E01022725,12.501,10.39231657,7
E01022726,12.701,5.205492068,7
E01022727,12.399,8.37867446,7
E01022728,12.106,3.921114099,7
E01022729,13.16,10.58266057,7
E01022730,13.001,7.437501686,7
E01022731,13.086,9.859247615,7
E01022732,12.97,7.791287217,7
E01022733,12.75,6.917706736,7
E01022734,12.763,3.446953176,7
E01022735,11.91,9.544861417,7
E01022736,11.852,4.158346046,7
E01022737,11.87,6.424921512,7
E01022738,11.658,5.178277473,7
E01022739,12.097,4.555148264,7
E01022740,12.55,6.546593498,7
E01022741,12.72,6.087529528,7
E01022742,12.934,5.528488058,7
E01022743,12.625,10.62281048,7
E01022744,12.947,8.006173069,7
E01022745,13.461,10.66241037,7
E01022746,13.185,7.088139512,7
E01022747,13.097,10.75254746,7
E01022748,13.205,6.585704317,7
E01022749,13.675,12.30345901,7
E01022750,13.707,7.617149644,7
E01022751,13.808,7.995634741,7
E01022752,13.763,11.29985235,7
E01022753,13.652,5.957621394,7
E01022754,13.64,5.52839844,7
E01022755,13.784,5.452018431,7
E01022756,13.866,10.93996235,7
E01022757,13.923,11.55905741,7
E01022758,13.63,7.749814471,7
E01022759,11.217,4.224367846,7
E01022760,11.069,6.204902651,7
E01022761,10.848,5.990936504,7
E01022762,10.957,4.406973242,7
E01022763,11.372,5.837494918,7
E01022764,10.758,3.915075455,7
E01022765,11.221,5.983950996,7
E01022766,11.684,15.66217813,7
E01022767,11.402,5.861721245,7
E01022768,11.536,7.098713107,7
E01022769,11.554,14.1320924,7
E01022770,11.438,6.655879976,7
E01022771,13.699,8.952985401,7
E01022772,13.768,11.04355993,7
E01022773,13.417,9.895543986,7
E01022774,13.619,11.1368322,7
E01022776,12.932,9.56909639,7
E01022777,12.702,7.718493251,7
E01022778,12.725,7.904278873,7
E01022780,13.562,18.94334874,7
E01022781,13.411,13.59222023,7
E01022782,13.432,6.493305273,7
E01022783,12.947,8.561594664,7
E01022784,13.011,8.067314469,7
E01022785,13.822,11.66950876,7
E01022786,13.768,15.68007286,7
E01022787,13.653,12.61121314,7
E01022788,13.666,14.40174388,7
E01022789,13.695,15.3499671,7
E01022790,13.981,7.479084574,7
E01022791,14.339,9.358526973,7
E01022792,14.338,12.62815576,7
E01022793,14.068,8.892542551,7
E01022794,11.6,5.755135479,7
E01022795,11.801,10.14052166,7
E01022796,11.308,9.468514714,7
E01022797,11.07,7.962386401,7
E01022798,11.268,13.53635979,7
E01022799,11.432,9.798924465,7
E01022800,11.237,4.903349292,7
E01022801,11.114,5.947342411,7
E01022802,11.127,5.88054833,7
E01022803,11.04,5.434016016,7
E01022804,10.928,6.041732203,7
E01022805,10.959,3.993710568,7
E01022806,10.57,5.606387819,7
E01022807,10.392,2.565500627,7
E01022810,10.087,4.308419386,7
E01022811,9.985,6.377333398,7
E01022812,10.688,6.448305751,7
E01022813,10.879,4.900894211,7
E01022814,10.364,4.332593009,7
E01022815,10.462,3.677893723,7
E01022816,10.31,2.892167044,7
E01022817,10.45,3.532656259,7
E01022818,10.212,3.522480741,7
E01022819,10.971,4.210614722,7
E01022820,11.234,8.925220448,7
E01022823,10.225,5.4408316,7
E01022824,10.502,4.255738261,7
E01022825,10.63,7.697914375,7
E01022826,12.366,5.861815185,7
E01022828,12.732,3.717952788,7
E01022829,12.616,5.827235927,7
E01022830,12.544,13.1458617,7
E01022831,10.969,4.91027735,7
E01022832,10.438,3.762268335,7
E01022833,10.203,2.990550523,7
E01022834,11.148,4.894273069,7
E01022835,11.185,3.448985678,7
E01022836,11.736,6.499712978,7
E01022837,11.409,5.643883046,7
E01022838,11.608,9.869952994,7
E01022839,10.689,10.14844395,7
E01022840,10.793,8.609083277,7
E01022841,10.874,5.611850467,7
E01022842,11.231,8.536261752,7
E01022843,10.14,4.498342648,7
E01022845,10.383,6.457135934,7
E01022846,17.937,14.76004459,8
E01022847,17.779,6.161177477,8
E01022848,17.828,6.580314556,8
E01022849,19.73,6.563460238,8
E01022850,19.671,5.840053688,7
E01022851,19.448,8.922003353,8
E01022852,20.375,5.841803663,8
E01022853,20.038,5.896608402,8
E01022854,20.264,9.499376975,7
E01022855,19.349,6.03976784,7
E01022856,18.516,15.12984861,7
E01022857,17.742,12.68219574,7
E01022858,19.365,30.00388518,6
E01022859,17.593,17.73913286,7
E01022860,19.351,6.716887442,8
E01022861,19.332,10.22070449,8
E01022862,19.368,3.430632113,8
E01022863,19.669,5.715668946,8
E01022864,19.872,9.735276893,8
E01022865,19.444,9.618811744,8
E01022867,18.906,4.898820472,8
E01022868,19.072,9.319419441,8
E01022869,19.075,5.291429565,8
E01022870,19.114,7.94534574,8
E01022871,20.031,15.81792451,8
E01022872,19.877,8.36696123,8
E01022873,19.835,11.79001165,8
E01022874,17.943,8.415327241,8
E01022875,18.163,4.719117281,8
E01022876,18.094,4.082904668,8
E01022877,18.01,7.381177561,8
E01022878,19.005,11.70029388,7
E01022879,18.853,9.322869558,7
E01022880,19.169,7.545772566,7
E01022881,19.941,12.48624326,7
E01022882,19.871,21.43211277,7
E01022883,19.885,10.90470155,7
E01022884,19.904,6.255358389,7
E01022885,19.923,11.36593016,7
E01022887,19.408,23.93271313,7
E01022888,20.448,7.067731087,5
E01022889,20.452,4.685729789,6
E01022890,18.688,8.664833852,8
E01022891,18.468,9.218239813,8
E01022892,18.699,7.705898517,8
E01022893,18.745,5.756383748,8
E01022894,19.007,9.991558326,8
E01022895,19.045,5.852313442,8
E01022896,18.776,4.871813457,8
E01022897,19.039,9.667226299,8
E01022898,18.918,11.24001932,8
E01022899,11.639,6.201251608,7
E01022900,11.916,5.290174135,7
E01022901,12.103,6.455527575,7
E01022902,11.763,9.282441359,7
E01022903,12.833,5.153416908,7
E01022904,12.424,5.257928335,7
E01022905,12.371,4.274134058,7
E01022906,12.837,10.41753959,7
E01022907,11.438,10.47277902,7
E01022908,11.861,9.184224328,7
E01022909,11.801,8.748697593,7
E01022910,11.918,8.11382927,7
E01022911,12.079,5.173038772,7
E01022913,12.732,4.032912304,7
E01022914,13.62,4.098668196,7
E01022915,13.632,4.35354643,7
E01022916,12.976,6.270285882,7
E01022917,13.282,2.177714333,7
E01022918,13.557,4.785314877,7
E01022919,13.906,6.536128498,7
E01022920,13.959,4.946374833,7
E01022921,13.614,6.752297965,7
E01022922,13.272,3.980971725,7
E01022924,15.322,9.007345476,7
E01022925,15.051,12.61095226,7
E01022926,15.014,11.1452215,7
E01022927,14.549,5.910012259,7
E01022928,14.362,6.180048194,7
E01022929,14.976,4.03554083,7
E01022930,13.387,7.474124576,7
E01022931,13.476,7.371015065,7
E01022933,13.775,7.314960244,7
E01022934,13.737,6.56814146,7
E01022935,13.345,4.70889316,7
E01022936,15.568,5.839974814,7
E01022937,12.878,15.82143889,7
E01022938,14.379,4.42507748,7
E01022939,14.834,5.92757024,7
E01022940,15.0,7.701816018,7
E01022941,16.213,9.919456991,7
E01022942,13.848,4.446354963,7
E01022943,13.279,11.78744065,7
E01022944,11.938,8.884863733,7
E01022945,14.116,6.131251125,7
E01022946,13.583,6.878184257,7
E01022947,11.215,8.151511104,7
E01022948,11.551,4.492701845,7
E01022949,11.021,4.859756824,7
E01022950,11.524,10.57297769,7
E01022951,11.347,9.350968008,7
E01022952,11.434,6.085607565,7
E01022953,12.134,3.441315965,7
E01022954,12.644,8.474088136,7
E01022955,13.16,6.430100348,7
E01022956,13.808,12.98767422,7
E01022957,13.013,9.392217934,7
E01022958,13.674,11.4862632,7
E01022959,11.364,5.495123922,7
E01022960,11.487,9.056861554,7
E01022961,11.269,7.878111385,7
E01022962,11.702,9.487790804,7
E01022963,12.022,9.149391207,7
E01022964,11.716,4.397682168,7
E01022965,11.475,5.981517954,7
E01022966,12.587,9.241969309,7
E01022967,12.519,5.413575269,7
E01022968,12.384,5.010611805,7
E01022969,12.469,7.538708828,7
E01022970,12.222,4.801771255,7
E01022971,12.896,5.045738354,7
E01022972,12.613,6.126424251,7
E01022973,11.723,5.409400616,7
E01022974,12.597,9.430152012,7
E01022975,12.94,4.69579596,7
E01022976,12.532,9.147403556,7
E01022977,16.662,16.0562698,6
E01022978,19.001,7.752556314,6
E01022979,17.707,19.5399104,6
E01022980,16.159,15.75919375,6
E01022981,17.206,10.50106509,5
E01022982,17.494,11.01609683,5
E01022983,16.746,12.16342323,5
E01022984,16.782,12.04971259,5
E01022985,17.416,3.272837273,5
E01022986,18.385,12.03209355,5
E01022987,17.937,13.66825109,5
E01022988,18.89,14.50871623,5
E01022989,19.147,7.387942523,5
E01022990,21.025,18.12011229,5
E01022991,19.313,15.57407869,5
E01022992,17.174,16.66032065,6
E01022993,20.144,36.41869425,5
E01022994,13.234,10.00249667,6
E01022995,13.698,6.350199452,5
E01022996,14.01,23.08661674,5
E01022997,17.627,9.992748918,6
E01022998,19.805,12.58168159,5
E01022999,18.601,25.47320033,5
E01023000,19.742,4.932365112,5
E01023001,20.795,11.83982279,5
E01023002,21.279,12.07554729,5
E01023003,15.186,13.27265914,6
E01023004,15.042,12.48354824,6
E01023005,15.148,12.78480483,6
E01023006,15.435,5.519377575,6
E01023007,14.482,13.76405494,6
E01023008,13.785,9.004671067,6
E01023009,14.836,12.62000001,6
E01023010,14.64,11.57877462,6
E01023011,23.124,27.079334,5
E01023012,22.941,23.18268099,6
E01023013,16.851,10.51989047,5
E01023014,17.0,7.657071894,5
E01023015,16.028,14.64925548,5
E01023016,17.295,14.71918078,5
E01023017,18.616,10.97165764,5
E01023018,17.716,6.017440604,5
E01023019,17.38,7.496185603,5
E01023020,18.292,6.406429182,5
E01023021,21.603,14.26780082,7
E01023022,21.4,6.687192699,7
E01023023,21.841,9.277929195,7
E01023024,21.862,14.80969198,7
E01023025,21.31,21.4571884,6
E01023026,18.254,30.78330069,6
E01023027,16.012,12.32166911,5
E01023028,14.673,11.79288675,6
